InteractorA,InteractorB
Q6NYC8,A1A4E9
Q6NYC8,P19012
Q6NYC8,P08727
Q6NYC8,Q15323
Q6NYC8,Q6A162
Q6NYC8,Q9BRK4
Q6NYC8,Q9UJV3
Q6NYC8,Q5JR59
Q6NYC8,I6L9F6
Q6NYC8,P07196
Q6NYC8,Q5VU43
Q6NYC8,P62136
Q6NYC8,Q96EA4
Q6NYC8,Q8NA61
Q6NYC8,O75558
Q6NYC8,P15884
Q6NYC8,Q8IYF3
Q6NYC8,Q9UBB9
Q6NYC8,Q12933
Q6NYC8,P36406
Q6NYC8,P14373
Q6NYC8,Q9BYV2
Q6NYC8,Q86WT6
Q6NYC8,Q9BZW7
Q6NYC8,Q8N1B4
Q494U1,O60711
Q494U1,Q9BRK4
Q494U1,Q04864
Q494U1,Q8HWS3
Q494U1,Q8NA61
Q494U1,Q86VP1
Q494U1,P15884
Q494U1,Q13625
Q494U1,Q13077
Q494U1,P14373
Q16513,O92972
Q16513,Q15118
Q92730,Q14451
Q92730,O43157
Q92730,O43157
Q92730,O15031
P61587,O43157
P61587,O15031
P61587,P31946
P61587,P63104
P52198,Q8R511
P52198,O43157
P52198,O15031
Q9Y3C5,Q9UJY5
Q9Y3C5,Q96J02
Q9Y3C5,P46934
Q9Y3C5,P47897
Q9Y3C5,Q9HAU4
Q9Y3C5,O95630
Q9Y3C5,Q86VP1
Q9Y3C5,P21580
Q9Y3C5,P0CG47
Q9Y3C5,P51668
Q9Y3C5,P62837
Q9Y3C5,P61077
Q9Y3C5,Q9Y2X8
Q9Y3C5,P51965
Q9Y3C5,P61088
Q96E14,Q9H9A7
O94955,O14503
O94955,P24408
O94955,Q93062
O94955,Q5T124
Q9UBS8,P10275
Q9UBS8,Q9UI36
Q9UBS8,P51668
Q9UBS8,Q9Y2X8
Q96EP0,Q9QYP6
Q96EP0,Q8N4L8
Q96EP0,Q9Y6K9
Q96EP0,Q9BYQ4
Q96EP0,Q9BYM8
Q96EP0,Q9H0F6
Q96EP0,P84022
Q96EP0,Q5TAL4
Q96EP0,Q08117
Q96EP0,Q4VA12
Q96EP0,Q9Y5U2
Q96EP0,P62837
Q96EP0,Q6EMK4
P48645,P26371
P48645,Q7Z3S9
Q99551,Q5F1R6
Q6XQN6,Q2TAC2
Q6XQN6,A2ABF9
Q6XQN6,Q96HH9
Q6XQN6,Q6A162
Q6XQN6,Q93062
P19174,P42684
P19174,P31749
P19174,P10275
P19174,Q9ULH1
P19174,O43150
P19174,Q03135
P19174,P20273
P19174,Q9BZW8
P19174,Q9H1R2
P19174,Q71V39
P19174,P00533
P19174,P04626
P19174,P21860
P19174,P31994
P19174,P11362
P19174,P21802
P19174,P17948
P19174,Q13480
P19174,P62993
P19174,P08631
P19174,P06213
P19174,Q07666
P19174,P10721
P19174,O43561
P19174,Q13094
P19174,Q92918
P19174,P08581
P19174,P09619
P19174,P63000
P19174,P07949
P19174,Q8TB24
P19174,Q8WTV0
P19174,O14796
P19174,Q9UPX8
P19174,Q9BYB0
P19174,Q15036
P19174,Q07889
P19174,Q07890
P19174,P43405
P19174,Q8N1K5
P19174,P09327
P28074,Q9Y244
P28074,P20618
P28074,P49720
P28074,Q99436
Q9H4B4,P14859
Q9H4B4,P04156
Q9H4B4,Q99986
Q9UL25,Q9UKG1
Q9UL25,Q9UJ41
P29762,P27958
Q92878,P46100
Q92878,O75943
P46776,P13984
Q06609,P51587
Q06609,O14757
Q06609,Q13007
Q06609,Q96KN1
Q06609,Q14676
Q06609,P11245
Q06609,Q9BZ95
Q06609,Q86YC2
Q06609,O75417
Q06609,Q96B01
Q06609,Q96B01
Q06609,O43502
Q06609,P43351
Q06609,Q6NVH7
Q06609,P04637
Q06609,O43542
P30050,P27824
P60484,P35226
P60484,P30260
P60484,Q16643
P60484,Q62696
P60484,Q19T08
P60484,P42685
P60484,O88382
P60484,Q9JK71
P60484,Q9R1L5
P60484,Q60592
P60484,O60307
P60484,Q9Y6Q9
P60484,P46934
P60484,Q5T2D3
P60484,P09619
P60484,P62136
P60484,Q06830
P60484,O14745
P60484,Q15599
P60484,Q9JHL1
P60484,O43791
P60484,Q93009
P25800,Q9NYB9
P25800,Q6UY14
P25800,Q9H165
P25800,Q9H2G9
P25800,Q9H257
P25800,Q96GN5
P25800,O14627
P25800,Q96L14
P25800,Q9C0F1
P25800,Q06547
P25800,Q08379
P25800,Q9UKT9
P25800,Q63ZY3
P25800,Q6A162
P25800,Q86U70
P25800,Q86U70
P25800,O60711
P25800,Q9BRK4
P25800,Q8IVT2
P25800,Q9UJ70
P25800,Q86Y26
P25800,Q8IXK0
P25800,P26045
P25800,Q99708
P25800,Q04864
P25800,Q8IYX7
P25800,P35711
P25800,Q8NA61
P25800,Q5VWN6
P25800,P15884
P25800,Q9UBB9
P25800,Q08117
P25800,P14373
P25800,O43298
P25800,Q8NAP8
P25800,Q9P2Y4
P06400,P03070
P06400,P03254
P06400,P03255
P06400,P03255
P06400,P03255
P06400,Q9UKV8
P06400,P24863
P06400,P24941
P06400,P30285
P06400,Q155P7
P06400,O14757
P06400,O96017
P06400,Q13574
P06400,Q13627
P06400,Q9Y463
P06400,Q01094
P06400,Q14209
P06400,O00716
P06400,A0MPS7
P06400,P03129
P06400,P04020
P06400,P06464
P06400,P06465
P06400,P06788
P06400,O43524
P06400,P42685
P06400,P15976
P06400,P62993
P06400,O60381
P06400,Q13547
P06400,P52927
P06400,Q9R002
P06400,Q14653
P06400,P29375
P06400,Q16539
P06400,Q00987
P06400,O15151
P06400,Q9Y676
P06400,Q14686
P06400,P07197
P06400,Q8VSP9
P06400,Q9UQ80
P06400,P62136
P06400,P55345
P06400,Q9Z2X2
P06400,Q00577
P06400,P04049
P06400,Q99708
P06400,O75150
P06400,Q8WTS6
P06400,Q923E4
P06400,Q3TKT4
P06400,Q96PU4
P06400,Q93009
P78406,Q14980
P78406,P52948
P78406,E5LBS6
P78406,Q14683
P18754,P02281
P18754,Q9BV86
P18754,P62826
P18754,Q9H6Z4
P04049,P31749
P04049,Q92934
P04049,P15056
P04049,P49368
P04049,P30304
P04049,Q16543
P04049,P31327
P04049,P01112
P04049,P08238
P04049,P11021
P04049,P01116
P04049,P32883
P04049,P28301
P04049,Q02750
P04049,P36507
P04049,Q9ESN9
P04049,Q12968
P04049,P01111
P04049,P03495
P04049,O39474
P04049,O43482
P04049,Q13177
P04049,Q6TCH7
P04049,P09619
P04049,P30086
P04049,Q96S96
P04049,Q13526
P04049,P14618
P04049,P67775
P04049,Q13362
P04049,P62834
P04049,P01120
P04049,P06400
P04049,P53805
P04049,P31947
P04049,Q13188
P04049,Q3ZCQ8
P04049,P31946
P04049,P62258
P04049,P61981
P04049,Q04917
P04049,P27348
P04049,P63104
Q9Y5P3,P56545
Q9Y5P3,P56545
Q9Y5P3,Q14192
Q9Y5P3,Q96EQ0
Q9Y5P3,Q9NRR5
P54725,Q6AI12
P54725,P68104
P54725,Q9H8M7
P54725,Q15843
P54725,Q96IV0
P54725,Q9JI78
P54725,P55036
P54725,Q13501
P54725,Q12933
P54725,O00463
P54725,Q9BYV2
P54725,Q15654
P54725,Q9UHD9
P54725,Q9UHP3
P54725,Q8NCP5
P54725,Q96BR9
P62834,P04049
P62834,Q8WWW0
P62834,Q5EBH1
Q9H0K6,P14373
Q9H0K6,Q8WV44
Q6UX71,A2APF7
Q86Y79,Q8IZU0
Q8WUK0,Q15323
Q8WUK0,Q6A162
Q8WUK0,P60409
Q8WUK0,P60410
Q8WUK0,P0C7H8
Q8WUK0,P26371
Q8WUK0,Q9BYQ4
Q8WUK0,Q99750
Q8WUK0,Q5JR59
Q8WUK0,Q7Z3S9
Q8WUK0,O76081
Q8WUK0,Q8IUQ4
Q8WUK0,P14373
Q2TAY7,Q13123
Q2TAY7,Q96HT8
P63165,Q59GP6
P63165,P10275
P63165,P15336
P63165,A0A0S2Z4M1
P63165,O15169
P63165,P38398
P63165,Q96B23
P63165,Q9H257
P63165,O00257
P63165,P17676
P63165,Q9UER7
P63165,Q05D60
P63165,Q9UBC3
P63165,Q86UW9
P63165,Q8WWZ3
P63165,P06730
P63165,P19419
P63165,P19419
P63165,A0A0S2Z3N6
P63165,Q9BPY3
P63165,Q8TES7
P63165,Q53SE7
P63165,O95073
P63165,O14964
P63165,Q16665
P63165,P07910
P63165,Q00613
P63165,Q9Y6K9
P63165,P10914
P63165,O00180
P63165,Q8NDC0
P63165,Q9UIS9
P63165,Q02078
P63165,P10242
P63165,Q00653
P63165,P06748
P63165,P09874
P63165,O75928
P63165,P29590
P63165,P29590
P63165,O75626
P63165,Q60636
P63165,O75475
P63165,Q9Y4B4
P63165,P46060
P63165,P10276
P63165,Q9BQY4
P63165,Q9Y3V2
P63165,O43290
P63165,Q01826
P63165,Q9P0U3
P63165,Q9HC62
P63165,P56693
P63165,P48431
P63165,P23497
P63165,G2XKQ0
P63165,Q92844
P63165,Q12800
P63165,P04637
P63165,Q12888
P63165,Q12888
P63165,Q9BUZ4
P63165,Q9UBT2
P63165,P63279
P63165,Q7KZS0
P63165,Q5W0Q7
P63165,Q9HCK0
P63165,Q15916
P63165,Q6PEW1
P63165,Q9UJ78
O43623,P68400
O43623,P21673
O43623,P36406
Q12824,Q68CP9
Q12824,P27797
Q12824,P06789
Q12824,P04585
Q12824,P51532
Q12824,Q8K1P7
Q12824,Q8TAQ2
Q12824,P04326
O75971,Q4VCS5
O75971,Q8WWE8
O75971,P35638
O75971,Q9GZM8
O75971,Q13287
O75971,O94818
O75971,Q8NFP7
O75971,P37198
O75971,P0DI81
O75971,O60232
O75940,Q14974
O75940,O43395
Q9UDY6,P25786
Q9UDY6,Q96DX7
Q9UDY6,Q5W5X9
Q9UDY6,Q9UQR1
O94972,A8K932
O94972,A0A0S2Z4M1
O94972,O15169
O94972,Q13895
O94972,Q86Y33
O94972,P53618
O94972,Q2TBE0
O94972,P26196
O94972,O95990
O94972,Q3B820
O94972,Q9Y247
O94972,Q92993
O94972,Q96EZ8
O94972,Q96T60
O94972,O43663
O94972,Q9Y272
O94972,A0A0S2Z4G9
O94972,P32969
O94972,P28702
O94972,Q9BWG6
O94972,Q9Y2D8
O94972,P57075
O94972,Q96NC0
O94972,Q86UD4
O94972,Q8TAU3
Q9HCM9,A8K2R3
Q9HCM9,P24863
Q9HCM9,B2R886
Q9HCM9,Q96GG9
Q9HCM9,Q14689
Q9HCM9,Q14240
Q9HCM9,Q14240
Q9HCM9,O15197
Q9HCM9,Q8TBB1
Q9HCM9,Q9BS40
Q9HCM9,Q9BUE0
Q9HCM9,P16333
Q9HCM9,Q9UNA4
Q9HCM9,O43395
Q9HCM9,P60900
Q9HCM9,O00233
Q9HCM9,Q6P9E2
Q9HCM9,A2RU48
Q9HCM9,Q9Y577
Q9HCM9,P19474
Q9HCM9,Q5I0X7
Q9HCM9,Q9BSL1
Q9HCM9,P51668
Q9HCM9,P61077
Q9HCM9,Q9Y2X8
Q9HCM9,Q96LR5
Q9HCM9,Q969T4
Q9HCM9,P61086
Q9HCM9,Q9HAC8
Q9HCM9,Q04323
Q9HCM9,Q9BZV1
Q9HCM9,Q8IZQ1
Q9HCM9,Q969J2
Q9HCM9,P17031
Q9C040,Q8IZL9
Q9C040,Q96Q77
Q9C040,Q96MP8
Q9C040,Q6NSJ5
Q9C040,O75382
Q9C040,Q9BSL1
Q14526,O14497
Q14526,Q13363
Q14526,O88712
Q14526,P56545
Q14526,P56546
Q14526,Q9NQB0
Q8NE86,Q96AQ8
Q8NE86,Q9BPX6
Q8NE86,Q9BPX6
P01583,P29466
P01583,O00165
P01583,P27930
P01583,O60684
P01583,P50222
P40933,Q13261
P40933,P14784
Q9H5V7,Q9UKT9
Q9BYR5,Q5BKY6
Q9BYR5,Q6UY14
Q9BYR5,Q9Y2J4
Q9BYR5,P29972
Q9BYR5,Q7Z3C6
Q9BYR5,A0A0S2Z4M1
Q9BYR5,O15169
Q9BYR5,Q13895
Q9BYR5,Q9UKJ5
Q9BYR5,Q9H2X0
Q9BYR5,Q9UGL9
Q9BYR5,Q02930
Q9BYR5,Q9P1A6
Q9BYR5,Q92608
Q9BYR5,Q5TZK3
Q9BYR5,O76003
Q9BYR5,V9HW60
Q9BYR5,P49639
Q9BYR5,P37235
Q9BYR5,Q9H2F3
Q9BYR5,P60412
Q9BYR5,P60370
Q9BYR5,P60409
Q9BYR5,P60410
Q9BYR5,P60411
Q9BYR5,Q6PEX3
Q9BYR5,Q6L8G9
Q9BYR5,P26371
Q9BYR5,Q9BYQ4
Q9BYR5,Q9BYQ3
Q9BYR5,Q9BYQ2
Q9BYR5,Q9BYQ0
Q9BYR5,Q14847
Q9BYR5,Q5T7P3
Q9BYR5,Q5T752
Q9BYR5,Q5TA79
Q9BYR5,O14633
Q9BYR5,Q5TA81
Q9BYR5,Q5TA82
Q9BYR5,Q5T5A8
Q9BYR5,Q5T5B0
Q9BYR5,Q5TA78
Q9BYR5,Q5TCM9
Q9BYR5,Q8TBB1
Q9BYR5,P50222
Q9BYR5,Q9NQS3
Q9BYR5,Q9UBE8
Q9BYR5,Q7Z3S9
Q9BYR5,Q6NSM0
Q9BYR5,Q7Z417
Q9BYR5,P32242
Q9BYR5,O76083
Q9BYR5,Q13526
Q9BYR5,O15162
Q9BYR5,O43741
Q9BYR5,P54619
Q9BYR5,P60900
Q9BYR5,Q8WWW0
Q9BYR5,O76081
Q9BYR5,O76081
Q9BYR5,A0A0S2Z4U3
Q9BYR5,Q9NUL5
Q9BYR5,Q9UHI7
Q9BYR5,Q9UBX3
Q9BYR5,Q86W54
Q9BYR5,O43609
Q9BYR5,Q8N8B7
Q9BYR5,Q9GZM7
Q9BYR5,Q8IWZ5
Q9BYR5,Q86UY0
Q9BYR5,Q06418
Q9BYR5,Q96HA8
Q9BYR5,O43167
Q9BYR5,Q15973
Q9BYR5,P17024
Q9BYR5,Q8TAU3
Q9BYR5,Q9BR84
Q9BYR5,Q9P0T4
Q9BYR5,A0A0S2Z5X4
Q9BYQ0,O43184
Q9BYQ0,A8MQ03
Q9BYQ0,P49639
Q9BYQ0,P60410
Q9BYQ0,Q9BYR5
Q9BYQ0,Q6L8G4
Q9BYQ0,P26371
Q9BYQ0,Q9BYQ3
Q9BYQ0,Q5T7P2
Q9BYQ0,Q5T753
Q9BYQ0,Q5T754
Q9BYQ0,O14633
Q9BYQ0,Q5TA76
Q9BYQ0,Q5T5B0
Q9BYQ0,Q7Z417
Q9BYQ0,P32242
Q9BYQ0,Q12837
Q9BYQ0,O43741
Q9BYQ0,P49901
Q9BYQ0,A8MV65
Q9BYQ0,P25490
Q8IUC3,Q9BQY4
Q14500,Q14160
P60329,Q8WW32
P60329,P49639
P60329,Q8NA54
P60329,P50222
P60329,Q7Z3S9
P60329,P32242
P60329,Q8WWB5
P60329,O95231
Q68DU8,P05067
Q3LI66,A8MQ03
Q3LI66,P49639
Q3LI66,Q5T749
Q3LI66,P59991
Q3LI66,Q3LI76
Q3LI66,Q3LI72
Q3LI66,Q6PEX3
Q3LI66,O14633
Q3LI66,Q9BQY4
Q3LI66,Q96LM6
Q14392,P01137
Q96T55,P32242
Q9HCJ2,Q9UPQ8
Q9HCJ2,Q9Y2I2
Q9HCJ2,Q96CW9
Q86UP2,Q12983
Q86UP2,Q9BXN2
Q86UP2,P50222
Q86UP2,O43765
Q86UP2,Q8N205
Q9NXJ0,Q9BU27
Q9NXJ0,Q13021
Q9NXJ0,Q9Y342
Q16695,Q96GD4
Q16695,P45973
Q16695,P16104
Q16695,P04908
Q16695,P62805
Q16695,Q71DI3
Q16695,O60341
Q16695,O75164
Q16695,P49321
Q16695,Q9UHJ3
Q9Y4K4,P46108
Q9Y4K4,P62993
Q9Y4K4,P16333
Q8N5G2,P49639
Q8N5G2,Q5TA76
Q9UPP1,P51610
Q9UPP1,Q15156
Q9UPP1,P10276
Q9UPP1,Q06330
O95613,Q76N32
O95613,Q9NRI5
O95613,Q15154
Q6TCH7,P04049
Q15238,P35590
Q09161,P52298
Q09161,P52298
Q09161,Q53F19
Q09161,P11940
Q09161,O95453
Q09161,Q9BY77
Q09161,O75150
Q09161,P62753
Q9NY59,O75530
Q9NP98,P12814
Q9NP98,Q969Q1
P07196,P05067
P07196,P0C7W6
P07196,Q6P2R3
P07196,P17661
P07196,P14136
P07196,Q08379
P07196,Q9BQQ3
P07196,Q9BVG8
P07196,Q6P597
P07196,P13646
P07196,P19012
P07196,P05783
P07196,Q13614
P07196,P07197
P07196,Q6NYC8
P07196,P12757
P07196,P14079
P07196,P54274
P07196,P08670
P19387,P18848
Q9NS64,Q969F0
Q9NS64,Q9BSE2
O43353,Q13490
O43353,Q13489
O43353,Q9BX69
O43353,Q7Z434
O43353,Q9Y239
O43353,Q9HC29
O43353,Q13114
O43353,P98170
Q9Y572,Q13490
Q9Y572,Q13489
Q9Y572,Q8NB16
Q9Y572,Q13546
Q9Y572,Q9H171
Q9ULW5,P18089
Q0D2K3,Q8WUI4
Q0D2K3,Q8WUI4
Q0D2K3,Q99750
Q0D2K3,Q93062
Q0D2K3,Q04864
Q0D2K3,Q9NVV9
Q0D2K3,Q12933
P29373,P35609
P29373,Q8N6L0
O96011,P40855
Q9HD40,P04591
Q6STE5,P37231
Q9H9C1,Q91W86
Q9H9C1,Q920Q4
Q9H9C1,Q8R307
Q9H9C1,Q9H267
Q9H9C1,P49754
Q7KZF4,Q13283
Q7KZF4,Q86UE4
Q7KZF4,Q96J94
Q9UIL1,Q6A162
Q9UIL1,P0DPB3
Q9UIL1,P15884
Q9BVS5,Q8IZU0
Q9BVS5,Q92985
P31040,P26045
P31040,Q9NX18
P31040,P21912
Q5JUK2,Q9UBV8
P68366,P30622
P68366,Q8NA72
P68366,Q8N4U5
Q9BT88,Q92624
Q9BT88,Q9NQ11
Q9BT88,O43765
Q17RD7,Q6RW13
Q17RD7,Q8IXK0
Q17RD7,Q9UI14
Q17RD7,Q9NQC3
Q17RD7,O43829
Q9UBB9,Q9NYB9
Q9UBB9,Q13155
Q9UBB9,Q9P291
Q9UBB9,P48047
Q9UBB9,A0A0S2Z4M1
Q9UBB9,O15169
Q9UBB9,Q96LC9
Q9UBB9,Q9NX04
Q9UBB9,Q53TS8
Q9UBB9,Q9H257
Q9UBB9,Q8IYX3
Q9UBB9,Q6ZUS5
Q9UBB9,Q8IYE0
Q9UBB9,A5D8V7
Q9UBB9,A5D8V7
Q9UBB9,A0A1B0GWI1
Q9UBB9,Q96M95
Q9UBB9,Q9H2F9
Q9UBB9,Q8TD31
Q9UBB9,P30281
Q9UBB9,P51959
Q9UBB9,Q9UK58
Q9UBB9,Q71F23
Q9UBB9,Q86XR8
Q9UBB9,Q8IYX8
Q9UBB9,Q8IYR0
Q9UBB9,Q8NI60
Q9UBB9,P10606
Q9UBB9,Q9NRI5
Q9UBB9,Q8NE31
Q9UBB9,Q8NDB6
Q9UBB9,Q3B820
Q9UBB9,Q9Y247
Q9UBB9,Q96CN9
Q9UBB9,P16383
Q9UBB9,P55040
Q9UBB9,B1APZ0
Q9UBB9,Q92805
Q9UBB9,Q13227
Q9UBB9,Q96CS2
Q9UBB9,Q9P0W2
Q9UBB9,Q9UJC3
Q9UBB9,Q70UQ0
Q9UBB9,Q9NV31
Q9UBB9,Q7Z3B3
Q9UBB9,P35900
Q9UBB9,P02538
Q9UBB9,P04259
Q9UBB9,P48668
Q9UBB9,P05787
Q9UBB9,Q6PJG3
Q9UBB9,Q86VQ0
Q9UBB9,O95447
Q9UBB9,Q96BZ8
Q9UBB9,Q96GY3
Q9UBB9,P25800
Q9UBB9,P61968
Q9UBB9,Q0VAF8
Q9UBB9,Q0VAF9
Q9UBB9,Q9H7H0
Q9UBB9,Q6P444
Q9UBB9,O14777
Q9UBB9,Q9UMS0
Q9UBB9,O43482
Q9UBB9,Q9BYU1
Q9UBB9,Q8TBR0
Q9UBB9,Q9UGP5
Q9UBB9,O15160
Q9UBB9,Q6NYC8
Q9UBB9,Q8WWY3
Q9UBB9,A0A0S2Z528
Q9UBB9,Q9P2K3
Q9UBB9,Q9BSD3
Q9UBB9,A0A0S2Z4G9
Q9UBB9,Q9Y3A4
Q9UBB9,P28702
Q9UBB9,P25815
Q9UBB9,Q9UHR5
Q9UBB9,Q9BWG6
Q9UBB9,Q86XK3
Q9UBB9,Q9H788
Q9UBB9,Q9H788
Q9UBB9,Q9Y371
Q9UBB9,Q969G3
Q9UBB9,P14678
Q9UBB9,Q13573
Q9UBB9,Q7Z614
Q9UBB9,Q9Y2D8
Q9UBB9,O43815
Q9UBB9,Q9Y4C2
Q9UBB9,A0A024R4Q5
Q9UBB9,P0C1Z6
Q9UBB9,Q9BT49
Q9UBB9,Q8NA92
Q9UBB9,P13805
Q9UBB9,Q9Y228
Q9UBB9,Q63HK5
Q9UBB9,Q9UJ04
Q9UBB9,P40222
Q9UBB9,A5D8V6
Q9UBB9,Q53FD0
Q9UBB9,Q68DK2
Q9UBB9,A0A0S2Z6H0
Q9UBB9,Q8N5A5
Q9UBB9,Q8N5A5
Q9UBB9,Q96NC0
Q9UBB9,Q8TAU3
Q9UBB9,O43309
Q15019,Q9H8W4
Q15019,Q8IYM1
Q15019,Q99719
Q15019,Q14141
O95416,Q69YI7
O60248,O14503
O60248,Q96LI6
O95363,Q6UY14
O95363,Q6RW13
O95363,Q9UKG1
O95363,Q13137
O95363,Q96DZ9
O95363,Q6NT76
O95363,Q9UKT9
O95363,A1A4E9
O95363,Q15323
O95363,Q6A162
O95363,P60370
O95363,P60409
O95363,P60411
O95363,Q9UJV3
O95363,Q13064
O95363,Q7Z3S9
O95363,O95199
O95363,O75558
O95363,O75478
O95363,Q12800
O95363,P14373
O95363,Q9BYV2
Q01105,Q6SJ93
Q01105,Q12778
Q01105,Q00987
Q01105,P50222
Q01105,P10644
Q01105,P63000
Q01105,O00560
Q01105,Q15573
Q01105,Q53T94
Q01105,Q15572
Q01105,P20226
Q01105,Q9BT49
Q01105,P17480
O95271,O35625
O95271,Q9HC77
O95271,Q96RU3
O95271,O75367
O95271,Q9NWT6
O95271,Q9NTX7
O95271,P54274
Q15025,Q9BXS5
Q15025,Q13895
Q15025,Q8NEF3
Q15025,P51959
Q15025,Q9H305
Q15025,Q96M91
Q15025,A8MQ03
Q15025,Q08426
Q15025,Q3B820
Q15025,Q92567
Q15025,Q9H0R8
Q15025,P60520
Q15025,Q14161
Q15025,Q00403
Q15025,Q8N4P3
Q15025,Q9Y6K9
Q15025,Q8VSC3
Q15025,Q9BVG8
Q15025,Q96M61
Q15025,Q9H213
Q15025,Q9H492
Q15025,Q9GZQ8
Q15025,Q7L9L4
Q15025,Q70IA8
Q15025,Q9UBU8
Q15025,Q15014
Q15025,O14777
Q15025,P19838
Q15025,Q9BYG3
Q15025,Q9Y5B8
Q15025,Q96CV9
Q15025,Q13526
Q15025,Q96T60
Q15025,Q15311
Q15025,Q8TAD8
Q15025,Q5T7P8
Q15025,Q86VP1
Q15025,Q15560
Q15025,Q96MN5
Q15025,P21580
Q15025,Q96KP6
Q15025,P40222
Q15025,Q9H267
Q15025,P24278
Q15025,O43257
P23327,E9Q401
P10997,P56817
P10997,Q9Y5Z0
P10997,P14735
P54198,Q9Y294
P54198,Q9NVP2
P54198,Q9NPG3
Q16082,Q96LK0
Q16082,P02511
Q16082,Q9UJY1
P32927,P04141
P32927,P05113
P32927,Q01344
P32927,P05556
P32927,O60674
P13232,P31785
P13232,P16871
P22694,Q92624
P22694,Q92917
P22694,P08238
Q9BW62,Q9NX04
Q9BW62,Q8IYX8
Q9BW62,Q8IYX8
Q9BW62,Q14061
Q9BW62,Q9BVA0
Q9BW62,Q9H079
Q9BW62,Q9NSK0
Q9BW62,Q8IUQ4
Q9BW62,Q9UC07
Q9BW62,Q9UC07
O95198,P50895
O95198,Q86WV7
O95198,Q96MW1
O95198,P49760
O95198,Q13618
O95198,Q53G59
O95198,O00560
O95198,Q96EY4
O95198,O14787
O95198,O95881
O95198,Q5TZN3
O95198,Q8NC26
Q9H204,P03255
Q9H204,P06241
Q9H204,P62993
Q9H204,P06239
Q9H204,Q5TCQ9
Q9H204,Q9D8C6
Q9H204,Q15528
Q9H204,Q9NX70
Q9H204,Q96HR3
Q9H204,Q9CQI9
Q9H204,Q9D7W5
Q9H204,P35240
Q9H204,P35240
Q9H204,Q96LA8
Q9H204,Q9UHX1
Q9H204,Q8NA61
Q9H204,P12931
Q9H204,P07947
Q9P0W2,P51587
Q9P0W2,Q68D86
Q9P0W2,Q96JN2
Q9P0W2,P30040
Q9P0W2,Q9NP66
Q9P0W2,P19012
Q9P0W2,O76015
Q9P0W2,Q8N0S2
Q9P0W2,Q9UBB9
P06239,P22575
P06239,Q9YJQ8
P06239,Q13444
P06239,P10275
P06239,P20749
P06239,P01730
P06239,Q5VV42
P06239,P36888
P06239,Q13480
P06239,P23771
P06239,P08238
P06239,Q07666
P06239,P10721
P06239,O43561
P06239,Q9BRK4
P06239,Q9H204
P06239,P08581
P06239,P04150
P06239,Q04759
P06239,I6L996
P06239,Q9Y2R2
P06239,P29350
P06239,P08575
P06239,Q9NP31
P06239,P43405
P06239,Q8N1K5
P06239,P0CG48
P06239,P43403
P78368,Q92624
P78368,Q9Y5P4
P78368,Q9Y5P4
P78368,P60409
A1A580,O14503
A1A580,Q93062
Q8IUC2,O75553
Q8IUC2,Q15038
Q8IUC2,V9HW27
Q8IUC2,P25788
Q8IUC2,Q93062
Q8IUC2,Q9BQY4
P78508,F1PK57
P78508,Q8IUQ4
O14896,Q02556
Q9H213,Q6NT76
Q9H213,Q15025
Q9H213,Q8WV44
Q9H213,O15535
Q92729,P10721
Q96PK6,Q8IUI8
Q96PK6,P61978
Q96PK6,P61978
P52756,O43143
P52756,P50221
P52756,Q6FHY5
P52756,Q9UMS4
P52756,P26368
P52756,O15042
Q9HAU4,Q9WMX2
Q9HAU4,Q9H469
Q9HAU4,P46934
Q9HAU4,Q9Y3C5
Q9HAU4,Q15797
Q9HAU4,Q15796
Q9HAU4,P84022
Q9HAU4,O15105
Q9HAU4,P0CG47
Q9H4L4,P06748
Q9H4L4,Q8IZL8
Q9H4L4,Q9NXF1
Q9H4L4,P0CG48
Q9H4L4,Q9BV38
Q9C035,Q2Y080
Q9C035,O95863
Q9C035,Q13049
Q9C029,Q8IUQ4
Q8N7C3,Q6QNY1
Q8N7C3,Q53HC0
Q8N7C3,Q86T24
O75962,Q9NRI5
O75962,Q811T9
O75962,P63000
Q9BQ61,P09012
Q99619,Q15369
Q99619,Q92569
Q99619,Q99873
Q99619,P09052
Q99719,P43356
Q99719,Q8WYJ6
Q99719,Q9P0V9
Q99719,Q9NVA2
Q99719,Q15019
Q99719,Q15019
Q99719,Q14141
Q99719,Q92599
Q9NUV7,O15269
Q13813,Q9NRI5
Q13813,Q9UI08
Q13813,O15287
Q13813,P40692
Q13813,Q01082
Q9H7L9,Q9HCU9
Q9H7L9,P51610
O43609,Q02930
O43609,A8MQ03
O43609,P57678
O43609,Q96MH2
O43609,P49639
O43609,P09022
O43609,P60370
O43609,P60409
O43609,P60410
O43609,P60411
O43609,Q9BYR5
O43609,Q5T7P3
O43609,Q5T754
O43609,Q5TA82
O43609,Q99750
O43609,P50222
O43609,Q7Z3S9
O43609,P32242
O43609,Q9Y2K5
O43609,O43597
Q86VW0,Q13227
Q86VW0,P16949
Q86VW0,Q96CE4
O15047,Q9UBL3
O15047,Q02248
O15047,P51610
O15047,Q15291
Q02763,O15123
Q02763,O15123
Q02763,Q05209
Q02763,P23467
Q02763,P08575
Q02763,Q12913
Q02763,Q15262
Q02763,Q16827
Q99932,P33240
Q99932,Q86UW9
Q99932,Q5THT1
Q99932,P78337
Q99932,Q5TAL4
O43557,P36941
O43557,P50284
O43557,Q92956
O43557,Q71F55
